1440,1,-0.499455,6.81701,0,-0.485777,6.57196,0.0704847,186.277,24.1949
1441,1,-0.855636,6.43695,0,-0.851052,6.27596,0.0437438,129.219,40.9106
1442,1,1.52668,6.2602,0,1.53697,6.13206,0.0378604,489.399,48.4507
1443,1,0.445946,6.17487,0,0.45118,6.01171,0.0518968,325.75,52.1378
1416,0,1.46782,6.07094,0,1.49172,5.96348,0.0344288,487.844,57.1418
1444,1,-0.817216,5.38473,0,-0.838006,5.27618,0.0396474,111.731,94.1041
1445,1,-0.288021,5.09595,0,-0.295702,4.94049,0.0569437,202.192,112.691
1446,1,0.146556,4.66743,0,0.153433,4.39378,0.112991,286.873,142.788
1447,1,0.159843,4.62779,0,0.165629,4.36038,0.114693,289.537,145.157
1448,1,-0.614643,4.13551,0,-0.659687,4.02782,0.0484883,114.813,186.687
1449,1,-0.573903,4.09194,0,-0.620859,3.98625,0.047252,122.061,190.849
1450,1,-0.867892,6.28184,0,-0.853433,6.04909,0.072496,124.543,47.2365
1430,0,1.43634,6.15385,0,1.42327,5.91103,0.0740979,479.58,53.7311
1451,1,-0.730246,5.28555,0,-0.740756,5.08985,0.069703,124.287,100.727
1452,1,-0.942845,4.66743,0,-0.987474,4.52604,0.0570379,63.1166,142.635
1453,1,0.141268,4.65416,0,0.151002,4.55527,0.0373122,285.288,143.923
1454,1,0.145311,4.62779,0,0.153165,4.3683,0.107447,286.945,145.871
1434,0,0.192655,4.60166,0,0.198024,4.34034,0.110895,296.228,147.496
1455,1,0.153689,4.58868,0,0.160255,4.34732,0.102661,288.486,148.468
1456,1,0.506353,3.96541,0,0.558016,3.87701,0.0421398,378.943,202.475
1388,0,0.461251,3.93473,0,0.504068,3.82826,0.0513363,368.269,205.545
1333,0,0.334724,3.59329,0,0.370126,3.45663,0.0736742,345.376,241.495
1457,1,0.563673,3.26391,0,0.647396,3.18902,0.0451632,421.42,281.15
1391,0,0.0369807,2.20826,0,0.0478582,2.09848,0.0961081,272.514,462.854
1425,0,0.0384356,2.16013,0,0.0513367,2.09621,0.0581724,273.606,473.249
1458,1,0.539204,6.13294,0,0.547076,6.0241,0.0329448,340.299,54.3768
1431,0,0.358412,5.43548,0,0.369199,5.25999,0.0613036,319.851,91.5327
1367,0,0.360477,4.65416,0,0.376287,4.43577,0.0933436,330.981,143.086
1459,1,0.186256,4.56291,0,0.193128,4.32815,0.0981749,295.268,150.878
1460,1,0.0136471,2.17312,0,0.0198091,2.09707,0.0689787,262.806,470.25
1461,1,0.487557,3.91448,0,0.539822,3.83621,0.0396204,375.876,207.066
1462,1,0.482572,3.87445,0,0.534042,3.78773,0.0418718,375.793,211.57
1463,1,0.368432,3.62894,0,0.401064,3.44919,0.0972469,353.295,237.379
