711,1,1.45546,6.52853,0,1.50768,6.61578,-0.0274714,469.617,36.0983
712,1,0.212598,6.34754,0,0.222892,6.4258,-0.031393,288.362,44.95
713,1,-1.154,6.09149,0,-1.19697,6.13406,-0.0171552,75.0778,56.4608
714,1,0.243878,5.68309,0,0.25797,5.75284,-0.030889,297.096,77.9642
715,1,-0.488568,5.557,0,-0.503263,5.53155,0.00338079,172.941,84.9065
716,1,-1.30191,5.38473,0,-1.38261,5.45763,-0.0297356,25.924,94.4147
717,1,0,4.16867,0,0.00130734,4.22777,-0.0297476,256.269,183.25
718,1,0.0289778,3.95514,0,0.0373151,4.06937,-0.0606983,263.829,203.543
719,1,0.130094,2.70206,0,0.164676,2.70946,-0.00601391,302.974,365.113
720,1,0.11471,2.67309,0,0.145282,2.68188,-0.0075109,297.73,370.204
721,1,0.623445,2.49227,0,0.810788,2.55416,-0.0502628,495.299,403.129
722,1,0.430706,2.42062,0,0.563327,2.46536,-0.0395696,426.598,417.605
723,1,-1.32294,5.40156,0,-1.40061,5.45919,-0.0274963,22.9371,93.9691
724,1,0.4647,4.35279,0,0.52926,4.48303,-0.0653339,358.88,167.967
725,1,0.601399,2.47668,0,0.781216,2.5239,-0.0395205,488.843,406.315
726,1,0.596311,2.46636,0,0.778155,2.523,-0.0461241,487.748,408.034
727,1,0.445657,2.46122,0,0.571126,2.46463,-0.00638409,429.909,409.853
728,1,-0.0487276,2.32777,0,-0.0618816,2.37471,-0.0439877,236.797,436.865
729,1,-0.0599239,2.2901,0,-0.0789579,2.33802,-0.045715,231.249,444.919
730,1,0.408823,4.38874,0,0.450797,4.39273,-0.00310941,345.622,164.228
731,1,-0.0163463,3.90441,0,-0.0182243,3.9478,-0.0258227,252.073,208.683
732,1,0.105182,2.64455,0,0.132595,2.66752,-0.0213368,294.149,375.906
733,1,0.403641,2.44081,0,0.522677,2.46295,-0.0199085,414.887,413.409
