208,1,-0.981088,7.10116,0,-0.992205,7.18153,-0.0265048,124.934,13.503
209,1,-0.553263,7.048,0,-0.558526,7.10156,-0.021943,181.484,15.8879
210,1,-1.02155,7.02167,0,-1.03662,7.10088,-0.0288623,117.755,16.8287
211,1,0.459113,6.64615,0,0.476533,6.70012,-0.0212038,322.825,31.68
212,1,0.52059,6.21729,0,0.5446,6.25457,-0.0172844,336.98,50.761
213,1,0.856365,5.41847,0,0.917714,5.5176,-0.0416748,407.191,92.7921
186,0,-0.667802,3.58445,0,-0.76601,3.59132,-0.00750056,78.1048,242.736
187,0,-0.63093,3.56689,0,-0.727228,3.59207,-0.0154448,87.3006,244.26
188,0,-0.665538,3.45581,0,-0.770642,3.46714,-0.0106431,72.2971,257.835
214,1,-0.626038,2.54523,0,-0.767653,2.48841,0.0442802,21.8967,393.08
215,1,-0.601129,2.508,0,-0.746786,2.46646,0.0312991,27.3471,400.43
216,1,-0.609175,2.47668,0,-0.766211,2.45856,0.0130772,21.5695,406.364
217,1,-0.618247,2.45098,0,-0.795571,2.47868,-0.02365,15.3446,411.238
196,0,0.19571,2.33732,0,0.253598,2.33786,-0.00339785,336.06,434.703
197,0,0.187218,2.32302,0,0.244804,2.34267,-0.0170142,333.005,437.012
218,1,0.807696,5.28555,0,0.848147,5.25332,0.00705115,402.111,100.834
219,1,0.188544,3.53215,0,0.217325,3.52651,-0.000978336,307.211,248.846
189,0,-0.700018,3.44749,0,-0.812665,3.46182,-0.0106417,62.0566,258.471
220,1,-0.574209,2.53987,0,-0.708039,2.4936,0.0323136,40.7966,394.983
191,0,-0.590629,2.508,0,-0.734371,2.46903,0.0308011,31.3264,400.055
221,1,-0.582834,2.41062,0,-0.738328,2.3894,0.0138494,25.6542,419.903
222,1,-0.586665,2.40563,0,-0.744307,2.38708,0.0127317,23.6786,420.645
223,1,0.235199,3.56689,0,0.27672,3.61913,-0.0338908,319.688,244.915
206,0,-0.582382,2.52918,0,-0.718014,2.48223,0.0352088,36.978,396.453
207,0,0.172304,2.38584,0,0.220214,2.36776,0.0121458,325.107,424.725
