4601,1,-1.35013,6.71847,0,-1.34375,6.59609,0.0357581,64.2355,28.0895
4602,1,0.644568,6.48247,0,0.652422,6.38097,0.0263169,351.715,38.7139
4603,1,-0.267789,5.95004,0,-0.271572,5.83098,0.0336149,213.001,63.9757
4604,1,-0.0180778,5.75729,0,-0.01341,5.7093,0.0142968,253.851,73.3623
1964,0,0.0176167,5.61047,0,0.0209083,5.56436,0.0150512,259.446,81.2124
4605,1,0.460952,5.57473,0,0.476014,5.45742,0.037645,335.692,83.7056
4606,1,-0.348836,4.69416,0,-0.369993,4.61811,0.0313338,185.079,140.183
4607,1,0.822983,3.67428,0,0.928846,3.63149,0.0228991,470.698,232.072
1916,0,0.335291,3.20344,0,0.386081,3.10332,0.0624133,356.891,289.013
4567,0,0.330357,3.09442,0,0.389419,3.03902,0.0335859,358.925,304.484
4608,1,-0.587122,2.84746,0,-0.689737,2.75855,0.059192,59.847,341.749
4609,1,0.536908,2.57776,0,0.664213,2.53991,0.0280619,455.214,387.301
4610,1,0.534733,2.52918,0,0.645826,2.41328,0.0877428,458.57,396.962
4611,1,0.477645,2.22611,0,0.622486,2.19726,0.0255886,461.788,458.072
4612,1,0.441457,2.20826,0,0.566815,2.13979,0.0582463,447.771,462.955
4613,1,0.447995,2.19499,0,0.576077,2.12629,0.0602183,451.783,465.601
4614,1,0.452159,2.18183,0,0.582242,2.11604,0.0576866,454.415,468.664
1919,0,0.765336,6.30361,0,0.775801,6.18355,0.0370499,372.981,46.1486
1920,0,0.906026,5.96991,0,0.918142,5.84212,0.0420916,401.279,62.1052
1921,0,0.0482074,5.75729,0,0.0522459,5.60949,0.0471333,264.564,73.6581
4615,1,1.14655,5.64659,0,1.18459,5.5641,0.0246791,450.929,79.711
4616,1,0.833858,5.61047,0,0.857241,5.48567,0.0408452,398.935,81.5762
4617,1,1.23841,5.45257,0,1.27091,5.31984,0.0449838,473.433,90.5985
4618,1,0.691897,5.41847,0,0.711599,5.28013,0.0466246,378.52,92.7221
1979,0,-0.876478,5.36799,0,-0.910572,5.33072,0.0093096,100.987,95.7339
4619,1,-0.806546,5.35133,0,-0.829858,5.23893,0.0365904,112.344,96.8849
4620,1,-0.798465,5.33476,0,-0.822477,5.24062,0.034648,113.684,97.1
4621,1,-0.866066,5.23708,0,-0.893724,5.13283,0.0340887,98.7041,103.946
1981,0,-0.798424,5.18933,0,-0.833934,5.14784,0.0155592,109.827,106.065
4622,1,1.04515,4.60166,0,1.12338,4.5565,0.0171954,473.384,147.428
4623,1,0.226993,3.73921,0,0.253999,3.66996,0.036584,314.343,225.085
4624,1,0.351347,3.72983,0,0.395179,3.66832,0.0281705,346.706,226.966
4625,1,-0.318112,3.57565,0,-0.354166,3.50543,0.0368928,171.78,243.487
4626,1,0.0659876,3.31821,0,0.0802447,3.28687,0.0166027,275.982,274.48
1821,0,0.124734,3.31037,0,0.147147,3.26024,0.0259234,292.902,275.929
4627,1,0.0443065,3.25626,0,0.0540872,3.20547,0.0296867,269.747,282.318
4628,1,0.0678452,3.24104,0,0.0820362,3.19775,0.024833,276.87,284.399
1881,0,0.356285,3.12296,0,0.417099,3.05369,0.0426613,365.992,300.368
4629,1,-0.611134,2.96391,0,-0.714942,2.8939,0.0468286,59.8827,323.084
1934,0,-0.600658,2.89839,0,-0.714569,2.8533,0.028213,58.519,333.652
1935,0,-0.714193,2.87914,0,-0.837679,2.78408,0.0644831,19.1452,336.349
1936,0,-0.57988,2.84118,0,-0.684345,2.75641,0.0593282,61.2694,342.069
1938,0,-0.52584,2.82247,0,-0.62303,2.74883,0.0497123,78.6239,345.565
4630,1,0.254423,2.33732,0,0.324796,2.29429,0.034807,360.506,434.489
4631,1,0.438805,2.19499,0,0.566046,2.13318,0.0531308,447.725,465.807
4632,1,1.08262,6.50543,0,1.06454,6.25254,0.0729135,415.464,37.7054
1943,0,0.818109,5.83313,0,0.845903,5.78602,0.0113205,390.589,69.7357
4633,1,0.921939,5.795,0,0.955119,5.74664,0.0101735,408.818,71.9989
1945,0,0.432824,5.66479,0,0.433626,5.43959,0.0750819,329.033,78.7098
1946,0,0.752996,5.66479,0,0.783942,5.61015,0.0129951,383.995,78.981
4634,1,1.13637,5.40156,0,1.19024,5.3685,0.0119065,457.516,93.0487
1835,0,0.764109,5.36799,0,0.803617,5.33018,0.0139925,392.89,95.01
1998,0,0.0224712,4.2939,0,0.0270991,4.16482,0.0556588,261.662,172.841
1999,0,-0.0403453,3.85467,0,-0.0413196,3.73825,0.0600962,246.625,213.055
4635,1,0.603334,3.76757,0,0.664933,3.66603,0.05131,409.117,222.521
4636,1,0.351347,3.72983,0,0.395976,3.67069,0.0288245,346.851,226.576
4637,1,-0.318894,3.58445,0,-0.354851,3.5074,0.0385544,171.636,242.913
4638,1,-0.559604,3.54078,0,-0.62672,3.45321,0.0447333,105.116,247.983
4639,1,-0.593853,2.97058,0,-0.69359,2.8872,0.0518696,65.2848,322.964
2004,0,-0.541188,2.90485,0,-0.643213,2.86383,0.0259894,78.7648,332.502
4640,1,-0.615826,2.89839,0,-0.733548,2.85541,0.0271251,53.4127,333.567
4641,1,-0.565487,2.82868,0,-0.667289,2.74958,0.0551457,65.9058,344.173
4642,1,-0.538841,2.82868,0,-0.635867,2.74898,0.0545642,74.8455,344.407
4643,1,0.443025,2.18183,0,0.572692,2.12396,0.0526671,450.511,468.086
4644,1,0.480615,2.15582,0,0.623325,2.09214,0.0556925,469.918,474.862
1952,0,0.92027,6.32551,0,0.938901,6.25583,0.0181883,395.982,45.5547
4645,1,0.943114,5.7761,0,0.978373,5.73686,0.010896,412.771,72.4097
4646,1,0.773732,5.31827,0,0.80975,5.27977,0.0133867,395.009,98.1727
4647,1,-0.832387,5.30187,0,-0.86537,5.23165,0.0259847,106.169,99.0766
4648,1,-0.0867998,4.14652,0,-0.09233,4.11429,0.014718,236.645,185.15
4649,1,0.319997,3.15188,0,0.371153,3.07329,0.0485706,353.499,296.279
