3702,1,0.536009,6.48247,0,0.536893,6.33378,0.0446792,335.376,38.1683
3703,1,-0.631086,6.4144,0,-0.628943,6.25229,0.044595,162.005,41.8651
3704,1,-0.58002,6.36969,0,-0.579863,6.2412,0.0399365,169.242,43.0544
3684,0,-0.652939,4.76208,0,-0.683356,4.64645,0.0481087,125.428,135.074
1139,0,-0.533891,4.11364,0,-0.589777,4.10191,0.00117826,132.214,188.848
3705,1,-0.429419,4.10276,0,-0.47307,4.09157,0.000757307,156.52,189.883
3706,1,-0.449227,4.04907,0,-0.494696,4.01627,0.0119395,150.325,194.81
3707,1,-0.507227,4.03847,0,-0.559906,4.0071,0.0106321,136.199,195.934
3708,1,0.772723,3.196,0,0.905663,3.17199,0.0114289,487.283,290.772
3709,1,0.458095,2.91783,0,0.548216,2.88383,0.0211575,406.217,330.477
3710,1,-0.445102,2.77948,0,-0.541474,2.76134,0.0125971,103.181,352.094
3711,1,-0.572156,2.71965,0,-0.698424,2.70326,0.00967744,55.9984,362.54
3712,1,0.284039,2.71377,0,0.349206,2.68478,0.0175536,356.61,363.879
3713,1,0.305438,2.70206,0,0.377006,2.67767,0.0155295,364.788,365.579
3714,1,-0.150757,2.66734,0,-0.185126,2.64269,0.0165812,202.088,371.437
3715,1,-0.107259,2.62762,0,-0.132097,2.61667,0.00772053,217.319,378.134
3716,1,-0.101976,2.63325,0,-0.12523,2.61763,0.00850184,219.335,377.78
3717,1,0.221802,6.62234,0,0.220827,6.39438,0.0635149,288.436,32.7649
3718,1,-0.470143,6.23868,0,-0.469122,6.10511,0.0393404,184.496,49.5116
3719,1,0.866538,5.14229,0,0.894794,5.00254,0.0485047,417.062,109.988
3720,1,-0.71421,4.87408,0,-0.728315,4.66589,0.0815292,116.841,127.689
3692,0,-0.536504,4.23626,0,-0.57252,4.10629,0.0572702,135.193,177.775
3721,1,0.51994,3.33397,0,0.606216,3.30974,0.00986473,406,272.983
3722,1,-0.469231,2.76736,0,-0.568898,2.74668,0.0130041,94.8268,354.439
3723,1,-0.551302,2.74336,0,-0.671532,2.72032,0.0151889,64.3898,358.362
3724,1,-0.571783,2.73147,0,-0.697436,2.71341,0.0129696,56.7083,360.047
3725,1,-0.145799,2.67884,0,-0.17666,2.64093,0.0252512,204.462,369.708
3726,1,-0.515655,6.48247,0,-0.520186,6.4416,0.0111288,180.397,38.2055
3727,1,-0.541042,6.15385,0,-0.547512,6.1021,0.0134315,172.684,53.4955
3728,1,-0.471885,4.21354,0,-0.50499,4.10795,0.0480499,149.585,179.388
3729,1,-0.438351,2.75533,0,-0.534176,2.74141,0.0065721,104.604,356.804
3730,1,-0.143304,2.68462,0,-0.172893,2.64508,0.0288705,205.588,368.127
3731,1,-0.0927261,2.68462,0,-0.109774,2.6384,0.0327646,223.919,368.383
