3856,1,1.35782,7.128,0,1.32607,6.89665,0.060264,438.496,12.6313
3857,1,-0.432075,6.76743,0,-0.420202,6.55018,0.058905,195.576,26.7469
3858,1,-1.24108,6.11216,0,-1.25529,6.00263,0.0307226,62.0413,55.762
3859,1,-1.13558,5.83313,0,-1.15489,5.73012,0.0340929,70.4203,69.1837
3860,1,-1.15012,5.81401,0,-1.17074,5.70492,0.0327938,67.201,70.7292
3861,1,-0.0165455,5.26931,0,-0.0123237,5.11573,0.0534596,253.829,101.804
3862,1,-0.257893,4.56291,0,-0.265518,4.40192,0.0674455,202.92,150.567
3863,1,1.05308,4.15757,0,1.12818,4.01206,0.0662021,498.691,184.732
3864,1,-0.852775,3.95514,0,-0.938541,3.90152,0.0228475,50.6936,203.827
3865,1,-0.854401,3.92458,0,-0.942616,3.88079,0.0222384,48.9659,206.007
3866,1,-0.805057,3.90441,0,-0.885745,3.82799,0.038922,59.0084,208.036
3867,1,-0.472669,2.99071,0,-0.555524,2.93852,0.0314966,105.614,319.759
3868,1,0.702722,2.98398,0,0.820618,2.89231,0.0581686,481.578,320.741
3869,1,0.673096,2.97727,0,0.790631,2.90588,0.0450833,472.197,321.645
1265,0,-0.0281278,6.71847,0,-0.0246491,6.42611,0.0822275,252.398,28.6883
3870,1,-1.24337,6.03019,0,-1.25787,5.93352,0.0290081,59.7713,59.4555
3871,1,-1.1763,6.00998,0,-1.16896,5.80235,0.0672036,69.6024,60.2861
3872,1,-1.23921,6.00998,0,-1.25481,5.90967,0.0286856,59.5913,60.7063
3873,1,-1.25357,5.81401,0,-1.2772,5.71755,0.0310949,50.4413,70.3175
3841,0,-1.13383,5.70149,0,-1.13641,5.49604,0.0692031,66.365,76.453
3874,1,-0.212515,4.51204,0,-0.222281,4.3784,0.0582103,211.418,154.183
3875,1,0.645101,3.14461,0,0.746815,3.06348,0.0496047,452.662,297.435
3876,1,0.643615,3.13737,0,0.747427,3.0589,0.0467561,452.961,298.717
3877,1,-1.10144,5.81401,0,-1.11982,5.70594,0.0332807,75.4322,70.5994
3878,1,-1.17124,5.73859,0,-1.16554,5.50638,0.0761381,61.6902,74.762
3879,1,0.643615,3.13737,0,0.744461,3.06018,0.0458218,452.094,298.744
3880,1,0.678322,3.11579,0,0.788433,3.04273,0.0437051,464.484,301.702
