0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215182	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
0.628215181	0.062831853
