2618,1,-1.12221,5.8911,0,-1.13933,5.79971,0.0305738,74.8098,66.0638
2619,1,-0.256278,3.49791,0,-0.293148,3.47564,0.00837819,186.088,252.894
2620,1,-0.5066,2.79779,0,-0.612384,2.77615,0.0140889,83.7805,349.307
2621,1,0.363445,2.61085,0,0.460235,2.63241,-0.020234,389.661,381.854
2622,1,0.352236,2.58872,0,0.436999,2.54447,0.0317187,386.979,385.581
2623,1,0.374322,2.51856,0,0.473836,2.5074,0.00494985,398.859,398.924
2594,0,0.315665,2.51327,0,0.397051,2.48759,0.0167713,376.587,399.87
2624,1,-0.141519,2.08016,0,-0.190069,2.088,-0.010589,191.462,492.756
2625,1,0.823819,6.34754,0,0.840876,6.31532,0.00427148,380.231,44.8438
2626,1,-0.237507,6.13294,0,-0.239526,6.10552,0.00388351,219.598,54.7418
2627,1,0.648971,3.11579,0,0.775721,3.12191,-0.00721714,455.917,301.705
2628,1,-0.501348,2.88554,0,-0.592216,2.81492,0.0446694,90.3444,335.975
2629,1,-0.499129,2.87276,0,-0.592318,2.8078,0.0423347,90.0728,337.657
2630,1,-0.541826,2.86007,0,-0.640971,2.79442,0.0438343,75.7914,339.47
2606,0,0.303588,2.56685,0,0.376984,2.53055,0.0257611,369.315,389.593
2567,0,0.366414,2.51856,0,0.462817,2.50017,0.012621,395.983,398.464
2631,1,-0.157999,2.06789,0,-0.213968,2.07527,-0.00814737,183.029,495.241
2612,0,-0.530581,2.81627,0,-0.636477,2.7745,0.0277852,76.5681,346.422
2632,1,0.362665,2.52918,0,0.45286,2.5028,0.0192968,393.017,396.366
2633,1,-0.293536,2.48186,0,-0.369839,2.47296,0.00375833,143.466,405.807
2634,1,0.382309,2.5723,0,0.487725,2.59768,-0.0202746,398.951,388.115
