2308,1,-0.632511,6.86721,0,-0.642916,6.95497,-0.0307985,168.736,22.6981
2309,1,0.422224,6.11216,0,0.446966,6.19917,-0.0295609,322.902,55.1531
2310,1,0.355835,6.07094,0,0.373303,6.07823,-0.00327381,312.928,57.124
2311,1,-0.833055,5.85234,0,-0.855767,5.82902,0.00609657,120.752,68.2798
2312,1,-0.855564,5.17357,0,-0.902256,5.1598,0.00264254,98.333,107.436
2313,1,-0.461254,5.06543,0,-0.483682,5.0185,0.0145508,169.448,114.663
2314,1,0.230309,3.33397,0,0.266324,3.25771,0.0415343,322.955,272.9
2315,1,-0.538231,2.42565,0,-0.673386,2.37537,0.0398853,44.1774,416.375
2275,0,-0.00663589,2.11336,0,-0.00601268,2.1057,0.00347123,253.968,484.941
2316,1,0.0153615,2.09668,0,0.0213908,2.09111,0.00322998,263.278,488.514
2317,1,-0.734036,6.9437,0,-0.719044,6.79169,0.0409531,155.881,19.3855
2318,1,1.16865,6.64615,0,1.18683,6.63271,0.000263974,424.14,31.5223
2319,1,0.382668,6.30361,0,0.387889,6.23028,0.0180196,314.031,46.761
2320,1,-0.513876,5.7761,0,-0.526317,5.69281,0.0253089,171.028,72.5428
2321,1,0.92088,5.23708,0,0.972559,5.21196,0.00458278,424.598,103.816
2322,1,-0.445258,4.34091,0,-0.480112,4.29093,0.0192391,158.542,168.695
2323,1,0.690663,3.56689,0,0.786978,3.54319,0.0105716,441.051,244.549
2324,1,0.609271,3.54945,0,0.701162,3.54691,0.00124152,420.553,246.031
2325,1,0.130036,3.35782,0,0.153759,3.34778,0.00432481,293.699,269.34
2326,1,-0.723338,3.01787,0,-0.852153,2.97287,0.0256623,27.4225,315.922
2327,1,-0.746684,2.99747,0,-0.882113,2.9577,0.0257841,18.5055,318.159
2328,1,-0.664364,2.89839,0,-0.795013,2.86952,0.0171095,37.5213,333.628
2329,1,0.0453025,2.88554,0,0.0543872,2.83591,0.0332762,271.112,335.246
2330,1,-0.0135115,2.15153,0,-0.0173591,2.10941,0.0364662,250.098,475.673
2331,1,-0.226931,2.10499,0,-0.299437,2.07435,0.0261188,153.221,486.753
2332,1,-0.00651878,2.07606,0,-0.00803337,2.06422,0.00928645,253.246,493.527
2333,1,1.17286,6.67011,0,1.1879,6.6345,0.00351721,424.294,30.9938
2334,1,-0.898952,5.36799,0,-0.955325,5.42528,-0.0258416,96.1959,95.7087
2239,0,-0.794807,5.23708,0,-0.84716,5.31035,-0.0283046,111.808,103.046
2335,1,0.478171,4.6147,0,0.50894,4.52693,0.0330532,355.159,146.89
2294,0,0.817295,4.46207,0,0.87494,4.36051,0.0410606,431.774,158.816
2278,0,-0.451033,4.35279,0,-0.483574,4.2907,0.0232195,157.793,167.977
2336,1,0.277672,3.84484,0,0.311225,3.81994,0.0103641,325.106,214.503
2337,1,0.550443,3.72983,0,0.615339,3.67287,0.0282116,397.098,226.463
2338,1,0.649503,3.62894,0,0.747448,3.64602,-0.00980976,427.566,237.073
2244,0,0.690663,3.56689,0,0.7871,3.54302,0.0105252,441.085,244.579
2245,0,0.633951,3.48098,0,0.735687,3.49324,-0.00851148,430.438,254.294
2339,1,0.180958,3.39002,0,0.212695,3.40879,-0.0119815,307.344,265.18
2340,1,0.209864,3.28702,0,0.245904,3.24409,0.0257892,317.886,278.063
2341,1,0.146897,3.26391,0,0.175909,3.2765,-0.0109294,299.737,281.673
2342,1,-0.735795,3.00425,0,-0.868981,2.96203,0.0276369,22.2271,317.095
2343,1,-0.67149,2.98398,0,-0.803114,2.98026,0.00151566,41.6881,320.207
2344,1,-0.716084,2.91133,0,-0.861593,2.90533,0.00238965,21.809,331.379
2285,0,-0.66133,2.89839,0,-0.790204,2.86827,0.0175466,38.7621,333.724
2249,0,-0.159008,2.86641,0,-0.187721,2.80063,0.0438074,203.308,338.472
2345,1,0.00884785,2.11336,0,0.0138607,2.10924,0.00315069,260.691,484.176
2346,1,0.631562,3.70189,0,0.722769,3.71941,-0.00975397,419.407,229.051
2347,1,0.189866,3.42268,0,0.222062,3.44003,-0.0122264,309.24,261.424
2262,0,-0.0382825,2.15153,0,-0.0485023,2.11238,0.0351828,239.523,475.295
2348,1,0.660816,3.75808,0,0.75589,3.7769,-0.0118076,424.865,223.346
