2672,1,1.20752,6.86721,0,1.22275,6.86545,-0.00578722,424.129,22.8516
2673,1,1.40727,6.19602,0,1.4751,6.29839,-0.0364122,473.736,51.4792
2653,0,1.31367,5.31827,0,1.39596,5.35033,-0.0120935,492.496,98.0007
2674,1,0.37295,5.31827,0,0.402629,5.39094,-0.0315555,323.676,98.6685
2675,1,0.328886,5.23708,0,0.351229,5.23736,-0.00162691,316.615,103.243
2676,1,-0.574445,5.0352,0,-0.610643,5.04211,-0.00591946,147.353,116.524
2677,1,-0.532284,5.0352,0,-0.571208,5.08485,-0.0234901,155.23,116.618
2678,1,-0.588394,4.88838,0,-0.630732,4.90636,-0.0117012,141.33,126.731
2679,1,0.657085,4.15757,0,0.725649,4.13235,0.00795341,407.552,184.782
2680,1,-0.2837,3.98607,0,-0.310151,3.95071,0.0145476,188.875,200.612
2681,1,-0.257455,3.90441,0,-0.284038,3.89188,0.00225374,193.897,208.803
2682,1,-0.562875,3.68345,0,-0.631757,3.63512,0.0231346,110.09,231.623
2683,1,-0.613037,3.63794,0,-0.684921,3.57386,0.0334821,95.552,236.351
2684,1,-0.573538,3.62894,0,-0.648311,3.5919,0.0175689,105.001,237.573
2685,1,-0.501187,2.43069,0,-0.638311,2.42573,0.00121033,59.2888,415.68
2686,1,1.62552,6.69422,0,1.64742,6.6721,0.000656694,488.225,29.8217
2687,1,1.3389,6.09149,0,1.38848,6.12274,-0.0157047,466.227,56.7952
2663,0,1.32542,6.03019,0,1.38511,6.09495,-0.0240875,466.379,59.3789
2688,1,0.588672,4.13551,0,0.653656,4.11689,0.00755021,392.911,186.269
2689,1,-0.262756,4.04907,0,-0.283577,3.97553,0.032811,194.799,194.674
2690,1,-0.311972,4.0279,0,-0.337653,3.95938,0.0318395,182.904,196.417
2691,1,-0.583488,3.61998,0,-0.659759,3.58366,0.0175949,102.067,238.496
2692,1,-0.537116,2.42062,0,-0.685467,2.41791,0.000116587,44.3313,417.501
2644,0,-0.307756,4.0279,0,-0.336925,3.95778,0.0301291,183.053,196.904
2693,1,-0.630512,3.62894,0,-0.704246,3.57012,0.0298807,90.9668,237.512
2694,1,-0.57983,4.94627,0,-0.626964,5.0072,-0.0251702,144.02,122.083
